#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;ETAPA_ENSINO;QT_ALUNOS_PNAE
"2016";"SP";"RINCAO";"ESTADUAL";"ENSINO MÉDIO";451
"2016";"SP";"RINCAO";"MUNICIPAL";"CRECHE";215
"2016";"SP";"RINCAO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";22
"2016";"SP";"RINCAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";724
"2016";"SP";"RINCAO";"MUNICIPAL";"PRÉ-ESCOLA";256
"2016";"SP";"RINOPOLIS";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"SP";"RINOPOLIS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";17
"2016";"SP";"RINOPOLIS";"ESTADUAL";"ENSINO FUNDAMENTAL";887
"2016";"SP";"RINOPOLIS";"ESTADUAL";"ENSINO MÉDIO";282
"2016";"SP";"RINOPOLIS";"MUNICIPAL";"CRECHE";113
"2016";"SP";"RINOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";126
"2016";"SP";"RINOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";197
"2016";"SP";"RIO CLARO";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14
"2016";"SP";"RIO CLARO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";789
"2016";"SP";"RIO CLARO";"ESTADUAL";"ENSINO FUNDAMENTAL";6405
"2016";"SP";"RIO CLARO";"ESTADUAL";"ENSINO MÉDIO";7565
"2016";"SP";"RIO CLARO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";262
"2016";"SP";"RIO CLARO";"MUNICIPAL";"CRECHE";3688
"2016";"SP";"RIO CLARO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";757
"2016";"SP";"RIO CLARO";"MUNICIPAL";"ENSINO FUNDAMENTAL";10404
"2016";"SP";"RIO CLARO";"MUNICIPAL";"PRÉ-ESCOLA";3894
"2016";"SP";"RIO DAS PEDRAS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";67
"2016";"SP";"RIO DAS PEDRAS";"ESTADUAL";"ENSINO FUNDAMENTAL";405
"2016";"SP";"RIO DAS PEDRAS";"ESTADUAL";"ENSINO MÉDIO";1138
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";34
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"CRECHE";440
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";139
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";3596
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"ENSINO MÉDIO";39
"2016";"SP";"RIO DAS PEDRAS";"MUNICIPAL";"PRÉ-ESCOLA";713
"2016";"SP";"RIO GRANDE DA SERRA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";21
"2016";"SP";"RIO GRANDE DA SERRA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";166
"2016";"SP";"RIO GRANDE DA SERRA";"ESTADUAL";"ENSINO FUNDAMENTAL";4645
"2016";"SP";"RIO GRANDE DA SERRA";"ESTADUAL";"ENSINO MÉDIO";2078
"2016";"SP";"RIO GRANDE DA SERRA";"MUNICIPAL";"CRECHE";499
"2016";"SP";"RIO GRANDE DA SERRA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";64
"2016";"SP";"RIO GRANDE DA SERRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";89
"2016";"SP";"RIO GRANDE DA SERRA";"MUNICIPAL";"PRÉ-ESCOLA";990
"2016";"SP";"RIOLANDIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";219
"2016";"SP";"RIOLANDIA";"ESTADUAL";"ENSINO FUNDAMENTAL";441
"2016";"SP";"RIOLANDIA";"ESTADUAL";"ENSINO MÉDIO";401
"2016";"SP";"RIOLANDIA";"MUNICIPAL";"CRECHE";167
"2016";"SP";"RIOLANDIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";69
"2016";"SP";"RIOLANDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";641
"2016";"SP";"RIOLANDIA";"MUNICIPAL";"PRÉ-ESCOLA";229
"2016";"SP";"RIVERSUL";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"SP";"RIVERSUL";"ESTADUAL";"ENSINO FUNDAMENTAL";353
"2016";"SP";"RIVERSUL";"ESTADUAL";"ENSINO MÉDIO";232
"2016";"SP";"RIVERSUL";"MUNICIPAL";"CRECHE";76
"2016";"SP";"RIVERSUL";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";17
"2016";"SP";"RIVERSUL";"MUNICIPAL";"ENSINO FUNDAMENTAL";429
"2016";"SP";"RIVERSUL";"MUNICIPAL";"PRÉ-ESCOLA";169
"2016";"SP";"ROSANA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";37
"2016";"SP";"ROSANA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";203
"2016";"SP";"ROSANA";"ESTADUAL";"ENSINO FUNDAMENTAL";1377
"2016";"SP";"ROSANA";"ESTADUAL";"ENSINO MÉDIO";905
"2016";"SP";"ROSANA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14
"2016";"SP";"ROSANA";"MUNICIPAL";"CRECHE";267
"2016";"SP";"ROSANA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";88
"2016";"SP";"ROSANA";"MUNICIPAL";"ENSINO FUNDAMENTAL";620
"2016";"SP";"ROSANA";"MUNICIPAL";"PRÉ-ESCOLA";343
"2016";"SP";"ROSEIRA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";43
"2016";"SP";"ROSEIRA";"ESTADUAL";"ENSINO MÉDIO";360
"2016";"SP";"ROSEIRA";"MUNICIPAL";"CRECHE";235
"2016";"SP";"ROSEIRA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";81
"2016";"SP";"ROSEIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1403
"2016";"SP";"ROSEIRA";"MUNICIPAL";"PRÉ-ESCOLA";285
"2016";"SP";"RUBIACEA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5
"2016";"SP";"RUBIACEA";"ESTADUAL";"ENSINO FUNDAMENTAL";155
"2016";"SP";"RUBIACEA";"ESTADUAL";"ENSINO MÉDIO";118
"2016";"SP";"RUBIACEA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"SP";"RUBIACEA";"MUNICIPAL";"CRECHE";76
"2016";"SP";"RUBIACEA";"MUNICIPAL";"ENSINO FUNDAMENTAL";157
"2016";"SP";"RUBIACEA";"MUNICIPAL";"PRÉ-ESCOLA";71
"2016";"SP";"RUBINEIA";"ESTADUAL";"ENSINO FUNDAMENTAL";154
"2016";"SP";"RUBINEIA";"ESTADUAL";"ENSINO MÉDIO";136
"2016";"SP";"RUBINEIA";"MUNICIPAL";"CRECHE";88
"2016";"SP";"RUBINEIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";186
"2016";"SP";"RUBINEIA";"MUNICIPAL";"PRÉ-ESCOLA";80
"2016";"SP";"SABINO";"ESTADUAL";"ENSINO FUNDAMENTAL";257
"2016";"SP";"SABINO";"ESTADUAL";"ENSINO MÉDIO";151
"2016";"SP";"SABINO";"MUNICIPAL";"CRECHE";139
"2016";"SP";"SABINO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";7
"2016";"SP";"SABINO";"MUNICIPAL";"ENSINO FUNDAMENTAL";427
"2016";"SP";"SABINO";"MUNICIPAL";"PRÉ-ESCOLA";159
"2016";"SP";"SAGRES";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";31
"2016";"SP";"SAGRES";"ESTADUAL";"ENSINO FUNDAMENTAL";136
"2016";"SP";"SAGRES";"ESTADUAL";"ENSINO MÉDIO";98
"2016";"SP";"SAGRES";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5
"2016";"SP";"SAGRES";"MUNICIPAL";"CRECHE";51
"2016";"SP";"SAGRES";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";11
"2016";"SP";"SAGRES";"MUNICIPAL";"ENSINO FUNDAMENTAL";133
"2016";"SP";"SAGRES";"MUNICIPAL";"PRÉ-ESCOLA";58
"2016";"SP";"SALES";"ESTADUAL";"ENSINO FUNDAMENTAL";293
"2016";"SP";"SALES";"ESTADUAL";"ENSINO MÉDIO";242
"2016";"SP";"SALES";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7
"2016";"SP";"SALES";"MUNICIPAL";"CRECHE";57
"2016";"SP";"SALES";"MUNICIPAL";"ENSINO FUNDAMENTAL";341
"2016";"SP";"SALES";"MUNICIPAL";"PRÉ-ESCOLA";143
"2016";"SP";"SALES OLIVEIRA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";29
"2016";"SP";"SALES OLIVEIRA";"ESTADUAL";"ENSINO FUNDAMENTAL";413
"2016";"SP";"SALES OLIVEIRA";"ESTADUAL";"ENSINO MÉDIO";342
"2016";"SP";"SALES OLIVEIRA";"MUNICIPAL";"CRECHE";164
"2016";"SP";"SALES OLIVEIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";622
"2016";"SP";"SALES OLIVEIRA";"MUNICIPAL";"PRÉ-ESCOLA";222
"2016";"SP";"SALESOPOLIS";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";12
"2016";"SP";"SALESOPOLIS";"ESTADUAL";"ENSINO FUNDAMENTAL";1113
"2016";"SP";"SALESOPOLIS";"ESTADUAL";"ENSINO MÉDIO";831
"2016";"SP";"SALESOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";20
"2016";"SP";"SALESOPOLIS";"MUNICIPAL";"CRECHE";120
"2016";"SP";"SALESOPOLIS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";15
"2016";"SP";"SALESOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1309
"2016";"SP";"SALESOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";382
"2016";"SP";"SALMOURAO";"ESTADUAL";"ENSINO FUNDAMENTAL";292
"2016";"SP";"SALMOURAO";"ESTADUAL";"ENSINO MÉDIO";196
"2016";"SP";"SALMOURAO";"MUNICIPAL";"CRECHE";67
"2016";"SP";"SALMOURAO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";12
"2016";"SP";"SALMOURAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";265
"2016";"SP";"SALMOURAO";"MUNICIPAL";"PRÉ-ESCOLA";100
"2016";"SP";"SALTINHO";"ESTADUAL";"ENSINO FUNDAMENTAL";442
"2016";"SP";"SALTINHO";"ESTADUAL";"ENSINO MÉDIO";282
"2016";"SP";"SALTINHO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"SP";"SALTINHO";"MUNICIPAL";"CRECHE";154
"2016";"SP";"SALTINHO";"MUNICIPAL";"ENSINO FUNDAMENTAL";480
"2016";"SP";"SALTINHO";"MUNICIPAL";"PRÉ-ESCOLA";150
"2016";"SP";"SALTO";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";56
"2016";"SP";"SALTO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";431
"2016";"SP";"SALTO";"ESTADUAL";"ENSINO FUNDAMENTAL";7549
"2016";"SP";"SALTO";"ESTADUAL";"ENSINO MÉDIO";4778
"2016";"SP";"SALTO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";91
"2016";"SP";"SALTO";"MUNICIPAL";"CRECHE";1704
"2016";"SP";"SALTO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";296
"2016";"SP";"SALTO";"MUNICIPAL";"ENSINO FUNDAMENTAL";4159
"2016";"SP";"SALTO";"MUNICIPAL";"ENSINO MÉDIO";113
"2016";"SP";"SALTO";"MUNICIPAL";"PRÉ-ESCOLA";2425
"2016";"SP";"SALTO DE PIRAPORA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";53
"2016";"SP";"SALTO DE PIRAPORA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";113
"2016";"SP";"SALTO DE PIRAPORA";"ESTADUAL";"ENSINO FUNDAMENTAL";2109
"2016";"SP";"SALTO DE PIRAPORA";"ESTADUAL";"ENSINO MÉDIO";1697
"2016";"SP";"SALTO DE PIRAPORA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";34
"2016";"SP";"SALTO DE PIRAPORA";"MUNICIPAL";"CRECHE";597
"2016";"SP";"SALTO DE PIRAPORA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";80
"2016";"SP";"SALTO DE PIRAPORA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2999
"2016";"SP";"SALTO DE PIRAPORA";"MUNICIPAL";"PRÉ-ESCOLA";981
"2016";"SP";"SALTO GRANDE";"ESTADUAL";"ENSINO FUNDAMENTAL";570
"2016";"SP";"SALTO GRANDE";"ESTADUAL";"ENSINO MÉDIO";314
"2016";"SP";"SALTO GRANDE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14
"2016";"SP";"SALTO GRANDE";"MUNICIPAL";"CRECHE";182
"2016";"SP";"SALTO GRANDE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";4
"2016";"SP";"SALTO GRANDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";646
"2016";"SP";"SALTO GRANDE";"MUNICIPAL";"PRÉ-ESCOLA";226
"2016";"SP";"SANDOVALINA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";19
"2016";"SP";"SANDOVALINA";"ESTADUAL";"ENSINO MÉDIO";185
"2016";"SP";"SANDOVALINA";"MUNICIPAL";"CRECHE";112
"2016";"SP";"SANDOVALINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";560
"2016";"SP";"SANDOVALINA";"MUNICIPAL";"PRÉ-ESCOLA";131
"2016";"SP";"SANTA ADELIA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";17
"2016";"SP";"SANTA ADELIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";207
"2016";"SP";"SANTA ADELIA";"ESTADUAL";"ENSINO FUNDAMENTAL";302
"2016";"SP";"SANTA ADELIA";"ESTADUAL";"ENSINO MÉDIO";407
"2016";"SP";"SANTA ADELIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";16
"2016";"SP";"SANTA ADELIA";"MUNICIPAL";"CRECHE";135
"2016";"SP";"SANTA ADELIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";22
"2016";"SP";"SANTA ADELIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1134
"2016";"SP";"SANTA ADELIA";"MUNICIPAL";"PRÉ-ESCOLA";284
"2016";"SP";"SANTA ALBERTINA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";9
"2016";"SP";"SANTA ALBERTINA";"ESTADUAL";"ENSINO FUNDAMENTAL";279
"2016";"SP";"SANTA ALBERTINA";"ESTADUAL";"ENSINO MÉDIO";196
"2016";"SP";"SANTA ALBERTINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"SP";"SANTA ALBERTINA";"MUNICIPAL";"CRECHE";66
"2016";"SP";"SANTA ALBERTINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";275
"2016";"SP";"SANTA ALBERTINA";"MUNICIPAL";"PRÉ-ESCOLA";119
"2016";"SP";"SANTA BARBARA DOESTE";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";170
"2016";"SP";"SANTA BARBARA DOESTE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";592
"2016";"SP";"SANTA BARBARA DOESTE";"ESTADUAL";"ENSINO FUNDAMENTAL";9073
"2016";"SP";"SANTA BARBARA DOESTE";"ESTADUAL";"ENSINO MÉDIO";6436
"2016";"SP";"SANTA BARBARA DOESTE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";160
"2016";"SP";"SANTA BARBARA DOESTE";"MUNICIPAL";"CRECHE";2639
"2016";"SP";"SANTA BARBARA DOESTE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";113
"2016";"SP";"SANTA BARBARA DOESTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";8863
"2016";"SP";"SANTA BARBARA DOESTE";"MUNICIPAL";"PRÉ-ESCOLA";3736
"2016";"SP";"SANTA BRANCA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";69
"2016";"SP";"SANTA BRANCA";"ESTADUAL";"ENSINO MÉDIO";470
"2016";"SP";"SANTA BRANCA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";25
"2016";"SP";"SANTA BRANCA";"MUNICIPAL";"CRECHE";219
"2016";"SP";"SANTA BRANCA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";123
"2016";"SP";"SANTA BRANCA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1733
"2016";"SP";"SANTA BRANCA";"MUNICIPAL";"PRÉ-ESCOLA";348
"2016";"SP";"SANTA CLARA DOESTE";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5
"2016";"SP";"SANTA CLARA DOESTE";"ESTADUAL";"ENSINO FUNDAMENTAL";103
"2016";"SP";"SANTA CLARA DOESTE";"ESTADUAL";"ENSINO MÉDIO";79
"2016";"SP";"SANTA CLARA DOESTE";"MUNICIPAL";"CRECHE";69
"2016";"SP";"SANTA CLARA DOESTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";118
"2016";"SP";"SANTA CLARA DOESTE";"MUNICIPAL";"PRÉ-ESCOLA";55
"2016";"SP";"SANTA CRUZ DA CONCEICAO";"ESTADUAL";"ENSINO FUNDAMENTAL";210
"2016";"SP";"SANTA CRUZ DA CONCEICAO";"ESTADUAL";"ENSINO MÉDIO";176
"2016";"SP";"SANTA CRUZ DA CONCEICAO";"MUNICIPAL";"CRECHE";86
"2016";"SP";"SANTA CRUZ DA CONCEICAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";304
"2016";"SP";"SANTA CRUZ DA CONCEICAO";"MUNICIPAL";"PRÉ-ESCOLA";92
"2016";"SP";"SANTA CRUZ DA ESPERANCA";"ESTADUAL";"ENSINO MÉDIO";89
"2016";"SP";"SANTA CRUZ DA ESPERANCA";"MUNICIPAL";"CRECHE";72
"2016";"SP";"SANTA CRUZ DA ESPERANCA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";4
"2016";"SP";"SANTA CRUZ DA ESPERANCA";"MUNICIPAL";"ENSINO FUNDAMENTAL";277
"2016";"SP";"SANTA CRUZ DA ESPERANCA";"MUNICIPAL";"PRÉ-ESCOLA";65
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";234
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"ESTADUAL";"ENSINO FUNDAMENTAL";1259
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"ESTADUAL";"ENSINO MÉDIO";1179
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";15
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"MUNICIPAL";"CRECHE";144
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";155
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1919
"2016";"SP";"SANTA CRUZ DAS PALMEIRAS";"MUNICIPAL";"PRÉ-ESCOLA";778
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";31
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";129
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"ESTADUAL";"ENSINO FUNDAMENTAL";2150
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"ESTADUAL";"ENSINO MÉDIO";1961
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";103
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"MUNICIPAL";"CRECHE";846
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";88
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"MUNICIPAL";"ENSINO FUNDAMENTAL";2456
"2016";"SP";"SANTA CRUZ DO RIO PARDO";"MUNICIPAL";"PRÉ-ESCOLA";1120
"2016";"SP";"SANTA ERNESTINA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";13
"2016";"SP";"SANTA ERNESTINA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";49
"2016";"SP";"SANTA ERNESTINA";"ESTADUAL";"ENSINO FUNDAMENTAL";286
"2016";"SP";"SANTA ERNESTINA";"ESTADUAL";"ENSINO MÉDIO";235
"2016";"SP";"SANTA ERNESTINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"SP";"SANTA ERNESTINA";"MUNICIPAL";"CRECHE";117
"2016";"SP";"SANTA ERNESTINA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";19
"2016";"SP";"SANTA ERNESTINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";450
"2016";"SP";"SANTA ERNESTINA";"MUNICIPAL";"PRÉ-ESCOLA";158
"2016";"SP";"SANTA FE DO SUL";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";58
"2016";"SP";"SANTA FE DO SUL";"ESTADUAL";"ENSINO FUNDAMENTAL";126
"2016";"SP";"SANTA FE DO SUL";"ESTADUAL";"ENSINO MÉDIO";1147
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";54
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"CRECHE";843
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";33
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"ENSINO FUNDAMENTAL";2549
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"ENSINO MÉDIO";103
"2016";"SP";"SANTA FE DO SUL";"MUNICIPAL";"PRÉ-ESCOLA";565
"2016";"SP";"SANTA GERTRUDES";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";52
"2016";"SP";"SANTA GERTRUDES";"ESTADUAL";"ENSINO MÉDIO";919
"2016";"SP";"SANTA GERTRUDES";"MUNICIPAL";"CRECHE";546
"2016";"SP";"SANTA GERTRUDES";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";78
"2016";"SP";"SANTA GERTRUDES";"MUNICIPAL";"ENSINO FUNDAMENTAL";2966
"2016";"SP";"SANTA GERTRUDES";"MUNICIPAL";"PRÉ-ESCOLA";669
"2016";"SP";"SANTA ISABEL";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";16
"2016";"SP";"SANTA ISABEL";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";336
"2016";"SP";"SANTA ISABEL";"ESTADUAL";"ENSINO FUNDAMENTAL";2639
"2016";"SP";"SANTA ISABEL";"ESTADUAL";"ENSINO MÉDIO";2754
"2016";"SP";"SANTA ISABEL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";37
"2016";"SP";"SANTA ISABEL";"MUNICIPAL";"CRECHE";875
"2016";"SP";"SANTA ISABEL";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";99
"2016";"SP";"SANTA ISABEL";"MUNICIPAL";"ENSINO FUNDAMENTAL";4030
"2016";"SP";"SANTA ISABEL";"MUNICIPAL";"PRÉ-ESCOLA";1345
"2016";"SP";"SANTA LUCIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";45
"2016";"SP";"SANTA LUCIA";"ESTADUAL";"ENSINO FUNDAMENTAL";392
"2016";"SP";"SANTA LUCIA";"ESTADUAL";"ENSINO MÉDIO";340
"2016";"SP";"SANTA LUCIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";20
"2016";"SP";"SANTA LUCIA";"MUNICIPAL";"CRECHE";146
"2016";"SP";"SANTA LUCIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";33
"2016";"SP";"SANTA LUCIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";526
"2016";"SP";"SANTA LUCIA";"MUNICIPAL";"PRÉ-ESCOLA";218
"2016";"SP";"SANTA MARIA DA SERRA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";51
"2016";"SP";"SANTA MARIA DA SERRA";"ESTADUAL";"ENSINO FUNDAMENTAL";299
"2016";"SP";"SANTA MARIA DA SERRA";"ESTADUAL";"ENSINO MÉDIO";258
"2016";"SP";"SANTA MARIA DA SERRA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";16
"2016";"SP";"SANTA MARIA DA SERRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";478
"2016";"SP";"SANTA MARIA DA SERRA";"MUNICIPAL";"PRÉ-ESCOLA";188
"2016";"SP";"SANTA MERCEDES";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";44
"2016";"SP";"SANTA MERCEDES";"ESTADUAL";"ENSINO FUNDAMENTAL";186
"2016";"SP";"SANTA MERCEDES";"ESTADUAL";"ENSINO MÉDIO";106
